Crash Year,Crash Month,Crash Day,Time of Day,Day of Week,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions,Speed Limit at Crash Site,Imputed_Speed Limit at Crash Site,Worst Injury In Crash,Person Age,Imputed_Person Age,Person Gender,ADI Impute Column,Column 2
2018,9,2,9:00 PM - 10:00 PM,7,Wayne County: Detroit,0,1,4,1,30,30,3,,"42,755034665",1,"[2018 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 30 3 40.7624278503153 0.224025019161886
	 0.772681410648713]","[42,7550346649059]"
2018,10,2,2:00 PM - 3:00 PM,2,Wayne County: Dearborn,0,1,2,2,35,35,2,,"42,755034665",0,"[2018 10 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 35 2 44.4677092191864
	 0.546387736204725 0.454423104293494]","[42,7550346649059]"
2018,10,2,7:00 PM - 8:00 PM,2,Wayne County: Detroit,1,0,4,1,35,35,1,70,70,1,[2018 10 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 35 1 70 0 1],[70]
2018,10,2,5:00 PM - 6:00 PM,2,Wayne County: Detroit,1,1,2,2,30,30,2,,"42,755034665",1,"[2018 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 30 2 42.3920696494887
	 0.422839910830689 0.58091458601514]","[42,7550346649059]"
2018,11,2,6:00 PM - 7:00 PM,5,Wayne County: Van Buren Twp.,0,1,4,1,,"37,613734429",1,,"42,755034665",1,"[2018 11 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 37.6137344285874 1 43.3557395176779
	 0.380909911561132 0.612350701247134]","[42,7550346649059]"
2018,11,2,8:00 AM - 9:00 AM,5,Wayne County: Southgate,1,0,2,2,40,40,1,33,33,0,[2018 11 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 40 1 33 1 0],[33]
2018,11,2,7:00 AM - 8:00 AM,5,Wayne County: Dearborn,1,0,5,2,40,40,1,51,51,1,[2018 11 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 40 1 51 0 1],[51]
2018,11,2,12:00 noon - 1:00 PM,5,Wayne County: Detroit,1,0,2,3,25,25,1,,"42,755034665",1,"[2018 11 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 25 1 42.9230991835622
	 0.464207328608921 0.539691163814738]","[42,7550346649059]"
2018,11,2,9:00 PM - 10:00 PM,5,Wayne County: Detroit,1,0,4,3,,"32,96260355",1,73,73,1,"[2018 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 32.9626035495456 1 73
	 0 1]",[73]
2018,11,2,4:00 PM - 5:00 PM,5,Wayne County: Detroit,0,1,2,1,40,40,1,,"42,755034665",1,"[2018 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 40 1 42.2794867354091
	 0 1]","[42,7550346649059]"
2018,11,2,2:00 AM - 3:00 AM,5,Wayne County: Detroit,0,1,4,1,25,25,3,,"42,755034665",1,"[2018 11 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 25 3 40.459695607586 0.214260912118556
	 0.783633720000657]","[42,7550346649059]"
2018,12,2,5:00 PM - 6:00 PM,7,Wayne County: Hamtramck,1,1,2,1,25,25,1,,"42,755034665",1,"[2018 12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 25 1 43.2901313932247
	 0.489011432002226 0.514638389116099]","[42,7550346649059]"
2018,12,2,4:00 AM - 5:00 AM,7,Wayne County: Detroit,1,0,4,3,,"33,448281537",1,26,26,1,"[2018 12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 33.4482815366687 1 26
	 0 1]",[26]
2018,2,3,2:00 AM - 3:00 AM,6,Wayne County: Detroit,0,1,4,1,25,25,4,,"42,755034665",1,"[2018 2 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 25 4 40.5125903073071 0.21136615631833
	 0.785897943055625]","[42,7550346649059]"
2018,2,3,2:00 AM - 3:00 AM,6,Wayne County: Detroit,0,1,5,1,35,35,1,,"42,755034665",1,"[2018 2 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 35 1 40.9392509012636 0.250799779096419
	 0.747149633321992]","[42,7550346649059]"
2018,3,3,11:00 PM - 12:00 midnight,6,Wayne County: Detroit,0,1,4,1,35,35,3,,"42,755034665",1,"[2018 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 35 3 40.7905677282608 0.227691859814861
	 0.76915776460063]","[42,7550346649059]"
2018,4,3,12:00 noon - 1:00 PM,2,Wayne County: Plymouth Twp.,1,0,2,2,25,25,3,57,57,0,[2018 4 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 25 3 57 1 0],[57]
2018,4,3,7:00 PM - 8:00 PM,2,Wayne County: Detroit,1,1,2,3,25,25,1,,"42,755034665",1,"[2018 4 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 25 1 41.796482432366 0
	 1]","[42,7550346649059]"
2018,5,3,4:00 PM - 5:00 PM,4,Wayne County: Detroit,0,0,2,3,25,25,1,46,46,1,[2018 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 25 1 46 0 1],[46]
2018,6,3,1:00 PM - 2:00 PM,7,Wayne County: Lincoln Park,1,0,2,1,40,40,3,61,61,1,[2018 6 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 40 3 61 0 1],[61]
2018,6,3,6:00 PM - 7:00 PM,7,Wayne County: Detroit,1,0,2,1,30,30,1,20,20,1,[2018 6 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 30 1 20 0 1],[20]
2018,7,3,11:00 AM - 12:00 noon,2,Wayne County: Dearborn,0,1,2,1,20,20,1,,"42,755034665",0,"[2018 7 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.16103592232754 -0.152573619112685 0.00622429498999301
	 -0.0330302830802275 0.0160714040033772 0.00136598118298641 0.000652942899177975 0.753727769216665 0.13997465565736 0.0222310559533649 0.00207943494334617 0.0838185977205946 0.000721040236871765 -0.000512704190422547
	 20 1 44.2233232798098 0.559259948329706 0.44441793343036]","[42,7550346649059]"
2018,8,3,6:00 PM - 7:00 PM,5,Wayne County: Lincoln Park,1,1,2,1,25,25,0,,"42,755034665",1,"[2018 8 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 25 0 43.5350145334786 0.489506215641065
	 0.512501893440909]","[42,7550346649059]"
2018,9,3,8:00 PM - 9:00 PM,1,Wayne County: Detroit,0,0,3,1,25,25,3,53,53,1,[2018 9 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 25 3 53 0 1],[53]
2018,9,3,10:00 PM - 11:00 PM,1,Wayne County: Detroit,1,1,4,1,35,35,0,,"42,755034665",1,"[2018 9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 35 0 40.6771777774158 0.252842985530346
	 0.747099877949563]","[42,7550346649059]"
2018,9,3,1:00 AM - 2:00 AM,1,Wayne County: Detroit,1,1,4,1,25,25,2,,"42,755034665",1,"[2018 9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.234398195384791 0.549745530831772 0.0568595015959392
	 0.130821897573511 0.00953010951679125 0.0126287190184396 0.000671692508919997 0.755186606728893 0.101892449742817 0.0250754667724648 0.000217928830557764 0.110820714139836 0.00193927904295642 0.00246323074285706
	 25 2 40.7938056440613 0.273251226824892 0.727764112530652]","[42,7550346649059]"
2018,10,3,8:00 AM - 9:00 AM,3,Wayne County: Southgate,1,0,2,2,25,25,1,41,41,1,[2018 10 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 25 1 41 0 1],[41]
2018,11,3,2:00 AM - 3:00 AM,6,Wayne County: Detroit,1,0,4,1,25,25,1,29,29,0,[2018 11 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 25 1 29 1 0],[29]
2018,11,3,8:00 PM - 9:00 PM,6,Wayne County: Detroit,1,1,4,1,30,30,1,,"42,755034665",1,"[2018 11 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 30 1 40.8000620139132
	 0.258033787304975 0.741539590925543]","[42,7550346649059]"
2018,12,3,2:00 PM - 3:00 PM,1,Wayne County: Hamtramck,0,0,2,2,25,25,2,18,18,1,[2018 12 3 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 25 2 18 0 1],[18]
2018,12,3,7:00 PM - 8:00 PM,1,Wayne County: Detroit,0,0,4,1,30,30,4,76,76,1,[2018 12 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 30 4 76 0 1],[76]
2018,12,3,5:00 PM - 6:00 PM,1,Wayne County: Detroit,1,0,3,7,30,30,3,86,86,1,[2018 12 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 30 3 86 0 1],[86]
2018,12,3,8:00 AM - 9:00 AM,1,Wayne County: Detroit,1,0,4,1,35,35,1,18,18,0,[2018 12 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 35 1 18 1 0],[18]
2018,12,3,2:00 AM - 3:00 AM,1,Wayne County: Detroit,0,1,4,1,25,25,3,,"42,755034665",1,"[2018 12 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 25 3 40.7135775729128
	 0.236500627981104 0.761689184767245]","[42,7550346649059]"
2018,1,4,12:00 noon - 1:00 PM,4,Wayne County: Grosse Pointe,1,0,2,1,25,25,1,53,53,0,[2018 1 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 25 1 53 1 0],[53]
2018,1,4,5:00 PM - 6:00 PM,4,Wayne County: Grosse Pointe Park,1,0,2,1,35,35,1,60,60,0,"[2018 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1.63307586687801 -0.523752199710736 -0.0273403045467376
	 -0.0945902348896985 0.0235169796587405 -0.0066073127474732 0.000642390382262607 0.740500130462749 0.167353163314084 0.0206267930401131 0.00333376979230966 0.0740582871036731 -0.0000313014292991952 -0.00134764289194752
	 35 1 60 1 0]",[60]
2018,3,4,2:00 AM - 3:00 AM,7,Wayne County: Detroit,0,0,4,1,55,55,4,21,21,0,[2018 3 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 55 4 21 1 0],[21]
2018,3,4,2:00 AM - 3:00 AM,7,Wayne County: Detroit,0,0,4,1,55,55,4,41,41,0,[2018 3 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 55 4 41 1 0],[41]
2018,4,4,10:00 AM - 11:00 AM,3,Wayne County: Detroit,1,0,2,2,25,25,1,49,49,1,[2018 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 25 1 49 0 1],[49]
2018,5,4,7:00 PM - 8:00 PM,5,Wayne County: Detroit,0,0,2,1,35,35,0,,"42,755034665",1,"[2018 5 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 35 0 42.6420877141489 0.428829900033989
	 0.573752650398807]","[42,7550346649059]"
2018,6,4,10:00 PM - 11:00 PM,1,Wayne County: Detroit,0,0,4,1,30,30,2,53,53,1,"[2018 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136217914675448 0.593191061421407 0.0442791323555939
	 0.198778235767848 0.0183365893136047 0.00865831697133879 0 1 0 0 0 0 0 0 30 2 53 0 1]",[53]
2018,6,4,5:00 PM - 6:00 PM,1,Wayne County: Detroit,1,1,2,1,30,30,1,,"42,755034665",1,"[2018 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 30 1 42.2223295570439 0.424364617073561
	 0.580699512229214]","[42,7550346649059]"
2018,7,4,8:00 PM - 9:00 PM,3,Wayne County: Dearborn Heights,0,1,2,1,40,40,2,33,33,1,[2018 7 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 40 2 33 0 1],[33]
2018,8,4,2:00 AM - 3:00 AM,6,Wayne County: Detroit,0,1,4,1,35,35,4,19,19,1,[2018 8 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 35 4 19 0 1],[19]
2018,8,4,5:00 PM - 6:00 PM,6,Wayne County: Detroit,1,1,2,1,35,35,1,,"42,755034665",1,"[2018 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 35 1 41.9959155809265 0.397132822929549
	 0.606987982449146]","[42,7550346649059]"
2018,8,4,12:00 midnight - 1:00 AM,6,Wayne County: Detroit,1,1,4,1,25,25,1,,"42,755034665",1,"[2018 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 25 1 39.9884802138832 0
	 1]","[42,7550346649059]"
2018,8,4,11:00 PM - 12:00 midnight,6,Wayne County: Detroit,1,1,4,1,,"29,596600328",0,,"42,755034665",1,"[2018 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 29.5966003280426 0 40.3316001419866
	 0.228639679671623 0.77145926551425]","[42,7550346649059]"
2018,9,4,6:00 PM - 7:00 PM,2,Wayne County: Lincoln Park,1,0,2,1,40,40,2,58,58,0,[2018 9 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 40 2 58 1 0],[58]
2018,9,4,4:00 PM - 5:00 PM,2,Wayne County: Detroit,0,0,2,1,30,30,1,27,27,1,[2018 9 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 30 1 27 0 1],[27]
2018,9,4,3:00 PM - 4:00 PM,2,Wayne County: Detroit,1,0,2,1,30,30,4,37,37,1,[2018 9 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 30 4 37 0 1],[37]
2018,9,4,8:00 AM - 9:00 AM,2,Wayne County: Detroit,1,1,2,1,,"26,107815901",1,,"42,755034665",1,"[2018 9 4 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 26.1078159012992 1 42.2973637468508
	 0.442693913919254 0.563538157195556]","[42,7550346649059]"
